hotel,hotelLabel,country,countryLabel
http://www.wikidata.org/entity/Q938343,Hôtel des Mille Collines,http://www.wikidata.org/entity/Q1037,Rwanda
http://www.wikidata.org/entity/Q943103,Grand Hôtel de París,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q961796,Royal Cliff Hotels Group,http://www.wikidata.org/entity/Q869,Thailand
http://www.wikidata.org/entity/Q968144,Novotel Saint Petersburg Centre,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q971020,Caesars Atlantic City,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q979133,Arizona Biltmore Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q979477,Athenee Palace Hilton Bucharest,http://www.wikidata.org/entity/Q218,Romania
http://www.wikidata.org/entity/Q986382,White Swan Hotel,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q990681,Q990681,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q991069,"The Brown Palace Hotel and Spa, Autograph Collection",http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q991101,Q991101,http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q995338,Bryson Apartment Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q995564,MGM Macau,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q1001869,Douglass House,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1004537,Pheasant Guesthouse,http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q1006581,"Bath Hotel, Esztergom",http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q1032325,The Connaught,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q1033446,Cannon Building,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1045316,Kings Head Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q1047611,Robuchon á Galera,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q1049209,The Venetian,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1051604,Four Queens,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1053170,Courtyard by Marriott,,
http://www.wikidata.org/entity/Q1053580,Q1053580,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q1055872,Disneyland Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1055961,Hotel Føroyar,http://www.wikidata.org/entity/Q4628,Faroe Islands
http://www.wikidata.org/entity/Q1057610,Grand Hotel d'Angkor,http://www.wikidata.org/entity/Q424,Cambodia
http://www.wikidata.org/entity/Q1061557,Khan As'ad Pasha,http://www.wikidata.org/entity/Q858,Syria
http://www.wikidata.org/entity/Q1064758,Mandarin Oriental,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q1064873,Excalibur Hotel and Casino,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q18536,The Shard,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q19104,The Taj Mahal Palace Hotel,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q23274,Castille Paris,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q23283,L'Hôtel,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q23804,Broadway Mansions,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q23812,Park Hotel,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q25007,Bellagio Hotel & Casino,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q29272,Ryugyong Hotel,http://www.wikidata.org/entity/Q423,North Korea
http://www.wikidata.org/entity/Q46595,Oguzkent Hotel,http://www.wikidata.org/entity/Q874,Turkmenistan
http://www.wikidata.org/entity/Q121537,Casa Na Bolom,http://www.wikidata.org/entity/Q96,Mexico
http://www.wikidata.org/entity/Q125919,Ringberghaus,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q129170,The Rock Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q129391,Scandic Hotels,,
http://www.wikidata.org/entity/Q132107,Thistle Inn,http://www.wikidata.org/entity/Q664,New Zealand
http://www.wikidata.org/entity/Q155443,Hospital de los Reyes Católicos,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q166484,Christopher Hotel,http://www.wikidata.org/entity/Q790,Haiti
http://www.wikidata.org/entity/Q195423,Tokyo Disneyland Hotel,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q195428,Disney's Ambassador Hotel,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q195432,Tokyo DisneySea Hotel MiraCosta,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q202599,Stardust Resort and Casino,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q203756,Hotel Elephant,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q217708,Hôtel George-V,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q219463,Hotel Polana,http://www.wikidata.org/entity/Q1029,Mozambique
http://www.wikidata.org/entity/Q220141,Waldorf Astoria Berlin,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q228979,Q228979,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q229591,Zum Roten Bären,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q240711,Hotel Chelsea,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q258961,OK Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q266853,Q266853,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q277064,Ocean Spray Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q278380,The Drew Las Vegas,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q279260,Hotel Sacher,http://www.wikidata.org/entity/Q40,Austria
http://www.wikidata.org/entity/Q280339,Tropicana Las Vegas,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q280910,Vdara,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q282060,"The Mayhill Hotel, Monmouth",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q289275,Q289275,http://www.wikidata.org/entity/Q4628,Faroe Islands
http://www.wikidata.org/entity/Q290254,Ponce de León Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q303055,Mnawi Basha Hotel,http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q306000,Abbasi Hotel,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q320591,Hotel Kaiserhof,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q321287,Hotel Excelsior,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q328191,Palasthotel,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q359243,Q359243,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q359924,Golden Gate Hotel and Casino,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q371058,Westin Bonaventure Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q377792,Casapueblo,http://www.wikidata.org/entity/Q77,Uruguay
http://www.wikidata.org/entity/Q377875,Peace Hotel,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q390013,Many Glacier Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q394749,Ai-Ais Hot Springs,http://www.wikidata.org/entity/Q1030,Namibia
http://www.wikidata.org/entity/Q428429,Metropol Palace Hotel Belgrade,http://www.wikidata.org/entity/Q403,Serbia
http://www.wikidata.org/entity/Q437610,Royal Hawaiian Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q439196,Q439196,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q448626,Alvear Palace Hotel,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q456685,Ambassador Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q466979,American Radiator Building,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q470921,Hotel Nassauer Hof,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q473553,The Greenbrier,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q478198,InterContinental Amstel Amsterdam,http://www.wikidata.org/entity/Q55,Netherlands
http://www.wikidata.org/entity/Q510121,Schlosshotel Kronberg,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q512922,Theobalds House,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q512953,Yenidze,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q513613,Hilton Buenos Aires,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q520432,MotorCity Casino Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q537149,Grand-Hôtel du Cap-Ferrat,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q545283,Bella Sky Hotel,http://www.wikidata.org/entity/Q35,Denmark
http://www.wikidata.org/entity/Q548679,Marina Bay Sands,http://www.wikidata.org/entity/Q334,Singapore
http://www.wikidata.org/entity/Q550379,Conrad Dubai,http://www.wikidata.org/entity/Q878,United Arab Emirates
http://www.wikidata.org/entity/Q567458,Westin Chosun Hotel,http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q569978,Caesars Palace,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q580531,Sheraton Kansas City Hotel at Crown Center,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q584807,Badrutt's Palace Hotel,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q585497,Hotel Anglo-Hispano,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q608175,London Hilton on Park Lane,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q609981,Goring Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q611464,Travelers Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q612612,Volcano House,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q614631,Q614631,,
http://www.wikidata.org/entity/Q615079,Palazzo Coccina Tiepolo Papadopoli,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q615575,Hotel Majestic,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q616726,Hooters Casino Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q623712,Q623712,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q633737,Hotel Ukrayina,http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q637389,Luxor Resort & Casino,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q638862,Q638862,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q639242,Schloss Kirchstetten,http://www.wikidata.org/entity/Q40,Austria
http://www.wikidata.org/entity/Q642615,Hotel Danieli,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q646339,Hotel Torni,http://www.wikidata.org/entity/Q33,Finland
http://www.wikidata.org/entity/Q649690,Hotel Astoria,http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q652452,Metropolitan Life Insurance Company Tower,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q654279,Aria Resort and Casino,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q655072,Beat Hotel,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q656054,Hôtel Ritz Paris,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q667974,TownHouse Galleria,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q678997,Hotel Les Trois Rois,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q689447,Algonquin Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q691491,Paris Las Vegas,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q692578,Dolder Grand,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q700526,China Hotel,,
http://www.wikidata.org/entity/Q700636,Yanggakdo International Hotel,http://www.wikidata.org/entity/Q423,North Korea
http://www.wikidata.org/entity/Q701571,Park Inn by Radisson Berlin Alexanderplatz,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q1066676,Plaza Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1067636,JW Marriott Hotels,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1074140,"Hyatt Regency Hong Kong, Tsim Sha Tsui",http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q1091149,Grandhotel Pupp,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q1092961,Circus Circus Las Vegas,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1095347,Ryn Castle,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q1101691,Clinton House,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1106716,"Kempinski Hotel Corvinus, Budapest",http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q1107391,Sands Hotel and Casino,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1108879,Hotel Alfonso XIII,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q1108996,Seteais Palace,http://www.wikidata.org/entity/Q45,Portugal
http://www.wikidata.org/entity/Q1110371,Colombi Hotel,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q1110717,Q1110717,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q1116194,The Leland Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1119216,Hotel Crown (Kiskunfélegyháza),http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q1123997,Waldorf-Astoria Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1126346,Rixos Al Rasheed Baghdad Hotel,http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q1126748,Conrad Centennial Singapore,http://www.wikidata.org/entity/Q334,Singapore
http://www.wikidata.org/entity/Q1127815,Yas Hotel Abu Dhabi,http://www.wikidata.org/entity/Q878,United Arab Emirates
http://www.wikidata.org/entity/Q1136654,The D Las Vegas,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1136841,Fremont Hotel and Casino,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1139845,The Empress,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q1140506,Criterion Hotel,http://www.wikidata.org/entity/Q664,New Zealand
http://www.wikidata.org/entity/Q1140969,Crook Inn,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q1145115,Crown Casino and Entertainment Complex,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q1147483,Sahara Hotel and Casino,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1147553,American Colony Hotel,http://www.wikidata.org/entity/Q575187,Israeli-occupied territories
http://www.wikidata.org/entity/Q1147652,Tirana International Hotel,http://www.wikidata.org/entity/Q222,Albania
http://www.wikidata.org/entity/Q1155898,Le V,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q1158001,Dallas Hilton,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1159652,Manuc's Inn,http://www.wikidata.org/entity/Q218,Romania
http://www.wikidata.org/entity/Q1164761,Hotel Polski,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q1165344,Danziger Hof,http://www.wikidata.org/entity/Q216173,Free City of Danzig
http://www.wikidata.org/entity/Q1171693,Hằng Nga guesthouse,http://www.wikidata.org/entity/Q881,Vietnam
